base_hp_config,subject,pool_type,run_id,pool_size,pool,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,13,1,3,1.6539493799209597,0.2,1.6112735271453855,0.2,1.609885573387146,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,single,14,1,3,1.1343929767608645,0.61,1.4939508438110352,0.35,1.522000789642334,0.32
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,10,3,3_11_10,0.6727790832519531,0.8094444444444444,1.366507887840271,0.48,1.5054562091827393,0.42
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,11,3,3_11_10,1.0802943706512451,0.805,1.230282425880432,0.54,1.541558861732483,0.36
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,12,3,3_11_10,0.8057151436805725,0.7083333333333334,1.3806297779083252,0.48,1.446313738822937,0.41
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,13,3,3_11_10,0.6017099618911743,0.7016666666666667,1.3045668601989746,0.48,1.5239962339401243,0.35
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,3,pooled,14,3,3_11_10,0.8663408160209656,0.8722222222222222,1.2635908126831057,0.56,1.6282410621643066,0.51
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,10,1,4,1.4863361120224,0.3066666666666666,1.6045151948928833,0.24,1.6114020347595217,0.19
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,11,1,4,1.5585025548934937,0.33,1.6091252565383911,0.17,1.6178191900253296,0.17
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,12,1,4,1.42451274394989,0.4133333333333333,1.6006584167480469,0.27,1.626908302307129,0.17
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,13,1,4,1.44587504863739,0.3966666666666666,1.6045279502868652,0.21,1.6286104917526243,0.13
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,single,14,1,4,1.6591359376907349,0.1866666666666666,1.6104507446289062,0.2,1.6107009649276731,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,10,2,4_11,1.591237187385559,0.2375,1.6023056507110596,0.2,1.6122509241104126,0.22
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,11,2,4_11,1.7513034343719482,0.2,1.609507441520691,0.2,1.6092441082000732,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,12,2,4_11,1.551398515701294,0.2691666666666666,1.6127026081085205,0.22,1.6265655755996704,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,13,2,4_11,1.6438651084899902,0.1666666666666666,1.6073083877563477,0.24,1.6066821813583374,0.24
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,4,pooled,14,2,4_11,1.5269126892089844,0.2825,1.6017608642578125,0.21,1.6137853860855105,0.19
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,10,1,5,1.5975699424743652,0.2666666666666666,1.605929255485535,0.2,1.608414888381958,0.21
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,11,1,5,1.640807032585144,0.21,1.6114020347595217,0.21,1.6147271394729614,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,12,1,5,1.6287411451339722,0.1983333333333333,1.6122732162475586,0.2,1.6123480796813965,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,13,1,5,1.5547877550125122,0.2933333333333333,1.6004642248153689,0.24,1.6019552946090698,0.24
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,single,14,1,5,1.5563666820526123,0.2666666666666666,1.5989248752593994,0.24,1.606447696685791,0.19
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,10,1,5,1.5975699424743652,0.2666666666666666,1.605929255485535,0.2,1.608414888381958,0.21
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,11,1,5,1.640807032585144,0.21,1.6114020347595217,0.21,1.6147271394729614,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,12,1,5,1.6287411451339722,0.1983333333333333,1.6122732162475586,0.2,1.6123480796813965,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,13,1,5,1.5547877550125122,0.2933333333333333,1.6004642248153689,0.24,1.6019552946090698,0.24
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,5,pooled,14,1,5,1.5563666820526123,0.2666666666666666,1.5989248752593994,0.24,1.606447696685791,0.19
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,10,1,6,0.5672920346260071,0.9,1.077675461769104,0.63,1.3252774477005005,0.4
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,11,1,6,0.231135606765747,0.9333333333333332,0.9763734340667723,0.65,1.3716015815734863,0.55
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,12,1,6,0.2660709321498871,0.975,1.0833340883255005,0.61,1.2397358417510986,0.5
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,13,1,6,0.2319092899560928,0.945,1.0487209558486938,0.55,1.698734998703003,0.44
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,single,14,1,6,0.0061648758128285,0.9983333333333332,1.1412227153778076,0.6,1.3828155994415283,0.54
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,10,3,6_5_9,1.136287808418274,0.8072222222222222,0.7910335063934326,0.73,1.0634961128234863,0.56
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,11,3,6_5_9,0.2691377997398376,0.7827777777777778,0.7398884296417236,0.75,0.7620155215263367,0.72
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,12,3,6_5_9,0.0479446277022361,0.7933333333333333,0.7485252618789673,0.74,0.7760421633720398,0.73
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,13,3,6_5_9,0.8468570709228516,0.7977777777777778,0.8096326589584351,0.72,0.9990692734718324,0.69
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,6,pooled,14,3,6_5_9,0.6115697622299194,0.9155555555555556,0.7363278269767761,0.74,1.12818706035614,0.59
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,10,1,7,0.1815472692251205,0.975,1.2995212078094482,0.5,1.6187968254089355,0.51
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,11,1,7,0.2502847015857696,0.9483333333333334,1.2565966844558716,0.54,1.6541452407836914,0.5
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,12,1,7,0.3975497186183929,0.9,1.2936978340148926,0.49,1.9253677129745483,0.38
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,13,1,7,0.3747292757034302,0.9216666666666666,1.4269746541976929,0.46,1.584384799003601,0.46
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,single,14,1,7,0.2715473175048828,0.95,1.283972144126892,0.49,1.6991982460021973,0.45
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,10,1,7,0.1815472692251205,0.975,1.2995212078094482,0.5,1.6187968254089355,0.51
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,11,1,7,0.2502847015857696,0.9483333333333334,1.2565966844558716,0.54,1.6541452407836914,0.5
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,12,1,7,0.3975497186183929,0.9,1.2936978340148926,0.49,1.9253677129745483,0.38
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,13,1,7,0.3747292757034302,0.9216666666666666,1.4269746541976929,0.46,1.584384799003601,0.46
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,7,pooled,14,1,7,0.2715473175048828,0.95,1.283972144126892,0.49,1.6991982460021973,0.45
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,10,1,8,1.7030773162841797,0.16,1.6138132810592651,0.16,1.6135070323944092,0.16
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,11,1,8,1.5245991945266724,0.3033333333333333,1.6075832843780518,0.18,1.6076321601867676,0.21
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,12,1,8,1.6070727109909058,0.2033333333333333,1.6101843118667605,0.2,1.6102533340454102,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,13,1,8,1.6090843677520752,0.2166666666666666,1.6093053817749023,0.2,1.6096354722976685,0.2
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,single,14,1,8,1.5093517303466797,0.37,1.5997941493988037,0.2,1.6011477708816528,0.24
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,10,4,8_11_10_3,1.6807575225830078,0.27625,1.5780999660491943,0.25,1.5924136638641355,0.25
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,11,4,8_11_10_3,1.5691757202148438,0.2545833333333333,1.605128049850464,0.25,1.5986882448196411,0.24
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,12,4,8_11_10_3,1.562146544456482,0.3195833333333333,1.6067538261413574,0.21,1.6172189712524414,0.21
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,13,4,8_11_10_3,1.5854471921920776,0.33625,1.6018729209899902,0.23,1.623751521110535,0.21
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,8,pooled,14,4,8_11_10_3,1.533685326576233,0.3,1.597559928894043,0.17,1.5917621850967407,0.25
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,10,1,9,0.0429982505738735,0.9916666666666668,0.3676955103874206,0.84,0.9011189341545104,0.68
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,11,1,9,0.1214650198817253,0.99,0.3053641617298126,0.9,1.2378098964691162,0.58
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,12,1,9,0.0213549025356769,0.995,0.3644641041755676,0.88,0.9415680170059204,0.66
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,13,1,9,0.1120089963078498,0.9883333333333332,0.3171952366828918,0.92,0.8807365298271179,0.67
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,single,14,1,9,0.2185198366641998,0.97,0.3527076840400696,0.88,0.7195112109184265,0.74
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,10,3,9_4_5,0.9897080659866332,0.6794444444444444,0.1630109250545501,0.95,0.69646155834198,0.78
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,11,3,9_4_5,1.6086978912353516,0.6738888888888889,0.2318068146705627,0.92,0.8618065118789673,0.71
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,12,3,9_4_5,0.595546543598175,0.8511111111111112,0.2630282640457153,0.88,1.343357801437378,0.7
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,13,3,9_4_5,0.7410602569580078,0.7933333333333333,0.2211048454046249,0.94,0.863472580909729,0.71
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,9,pooled,14,3,9_4_5,0.8145440816879272,0.8761111111111111,0.2563015222549438,0.91,1.708242654800415,0.62
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,10,1,10,0.2480154186487198,0.965,1.3878169059753418,0.49,1.423814296722412,0.52
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,11,1,10,0.6660826206207275,0.8466666666666667,1.4813446998596191,0.42,1.397455096244812,0.46
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,12,1,10,0.326473593711853,0.905,1.3712682723999023,0.44,1.498715877532959,0.41
bs128_lr0.001_distAE_wd0.001_filterlen40_learndecoderFalse_schedulerTrue_windows0_dropout0.0_loralr0.0_preprocessorFalse_preencoderFalse_cutfillFalse_learnpredecoderFalse_learnloraFalse,10,single,13,1,10,0.3846044242382049,0.8766666666666667,1.541788935661316,0.43,1.5463037490844729,0.37
